idx	input_file	strategy	time	tflops	tmin	tmax	tdif	tavg	compiler	flags	n_cols	n_rows	period	max_iter	threshold
51	areas_100x150.pgm	seq	0.001801351	1000083000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	100	10	1.0
52	areas_100x150.pgm	simd	0.000453423	3973111000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	100	10	1.0
53	areas_100x150.pgm	auto	0.001807263	996811200.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	100	10	1.0
54	areas_100x150.pgm	seq	0.01688037	1075214000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	1e-05
55	areas_100x150.pgm	simd	0.004442558	4085484000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	1e-05
56	areas_100x150.pgm	auto	0.01729666	1049335000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	1e-05
57	areas_100x150.pgm	seq	0.01572582	1146522000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	1e-05
58	areas_100x150.pgm	simd	0.004795173	3760031000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	1e-05
59	areas_100x150.pgm	auto	0.01573133	1146121000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	1e-05
60	areas_100x150.pgm	seq	0.02498078	721154300.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1e-05
61	areas_100x150.pgm	simd	0.0060151	2994963000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1e-05
62	areas_100x150.pgm	auto	0.01860651	968209300.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1e-05
63	areas_100x150.pgm	seq	0.0173597	1045525000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.0001
64	areas_100x150.pgm	simd	0.005372898	3378065000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.0001
65	areas_100x150.pgm	auto	0.01748586	1037981000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.0001
66	areas_100x150.pgm	seq	0.01244471	1448809000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.0001
67	areas_100x150.pgm	simd	0.004295155	4197753000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.0001
68	areas_100x150.pgm	auto	0.01562292	1154074000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.0001
69	areas_100x150.pgm	seq	0.01552102	1160684000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.0001
70	areas_100x150.pgm	simd	0.004051498	4446503000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.0001
71	areas_100x150.pgm	auto	0.01557616	1156575000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.0001
72	areas_100x150.pgm	seq	0.01729696	1049317000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.001
73	areas_100x150.pgm	simd	0.005370674	3379464000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.001
74	areas_100x150.pgm	auto	0.01741293	1042329000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.001
75	areas_100x150.pgm	seq	0.02829992	637104300.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.001
76	areas_100x150.pgm	simd	0.005910509	3050499000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.001
77	areas_100x150.pgm	auto	0.01878963	959572100.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.001
78	areas_100x150.pgm	seq	0.01450496	1241989000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.001
79	areas_100x150.pgm	simd	0.004079111	4416403000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.001
80	areas_100x150.pgm	auto	0.01404501	1282662000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.001
81	areas_100x150.pgm	seq	0.01689733	1074135000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.01
82	areas_100x150.pgm	simd	0.005366136	3382322000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.01
83	areas_100x150.pgm	auto	0.01723082	1053345000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.01
84	areas_100x150.pgm	seq	0.01575515	1144388000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.01
85	areas_100x150.pgm	simd	0.00488702	3689365000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.01
86	areas_100x150.pgm	auto	0.01572477	1146599000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.01
87	areas_100x150.pgm	seq	0.01551891	1160842000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.01
88	areas_100x150.pgm	simd	0.004793025	3758587000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.01
89	areas_100x150.pgm	auto	0.01551522	1161118000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.01
90	areas_100x150.pgm	seq	0.001541555	1177383000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.1
91	areas_100x150.pgm	simd	0.000864752	2098868000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.1
92	areas_100x150.pgm	auto	0.002612509	694734400.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	0.1
93	areas_100x150.pgm	seq	0.01060095	850395200.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.1
94	areas_100x150.pgm	simd	0.002911416	3096431000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.1
95	areas_100x150.pgm	auto	0.007296324	1235554000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	0.1
96	areas_100x150.pgm	seq	0.01562916	1152653000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.1
97	areas_100x150.pgm	simd	0.004750798	3791995000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.1
98	areas_100x150.pgm	auto	0.01062984	1694757000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	0.1
99	areas_100x150.pgm	seq	0.001729582	1049386000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	1.0
100	areas_100x150.pgm	simd	0.000484465	3746401000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	1.0
101	areas_100x150.pgm	auto	0.001726241	1051418000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	100	1.0
102	areas_100x150.pgm	seq	0.007820844	1152689000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	1.0
103	areas_100x150.pgm	simd	0.002412241	3737189000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	1.0
104	areas_100x150.pgm	auto	0.007890271	1142546000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	100	1.0
105	areas_100x150.pgm	seq	0.02609176	690447900.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1.0
106	areas_100x150.pgm	simd	0.005871012	3068466000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1.0
107	areas_100x150.pgm	auto	0.01617735	1113594000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	100	1.0
108	areas_100x150.pgm	seq	0.165554	1096319000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1e-05
109	areas_100x150.pgm	simd	0.04829734	3757971000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1e-05
110	areas_100x150.pgm	auto	0.1655679	1096227000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1e-05
111	areas_100x150.pgm	seq	0.1608675	1120798000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1e-05
112	areas_100x150.pgm	simd	0.04014202	4491552000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1e-05
113	areas_100x150.pgm	auto	0.149272	1207862000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1e-05
114	areas_100x150.pgm	seq	0.1532441	1175575000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1e-05
115	areas_100x150.pgm	simd	0.04411828	4083341000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1e-05
116	areas_100x150.pgm	auto	0.1486896	1211585000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1e-05
117	areas_100x150.pgm	seq	0.1587887	1143029000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.0001
118	areas_100x150.pgm	simd	0.04920488	3688659000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.0001
119	areas_100x150.pgm	auto	0.158945	1141904000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.0001
120	areas_100x150.pgm	seq	0.1902014	947942300.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.0001
121	areas_100x150.pgm	simd	0.03860982	4669796000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.0001
122	areas_100x150.pgm	auto	0.1569189	1149001000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.0001
123	areas_100x150.pgm	seq	0.147004	1225477000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.0001
124	areas_100x150.pgm	simd	0.04408913	4086041000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.0001
125	areas_100x150.pgm	auto	0.1430062	1259735000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.0001
126	areas_100x150.pgm	seq	0.1787727	1015255000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.001
127	areas_100x150.pgm	simd	0.04776444	3799898000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.001
128	areas_100x150.pgm	auto	0.1587905	1143016000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.001
129	areas_100x150.pgm	seq	0.1445372	1247430000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.001
130	areas_100x150.pgm	simd	0.04466961	4036301000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.001
131	areas_100x150.pgm	auto	0.1445463	1247351000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.001
132	areas_100x150.pgm	seq	0.1427872	1261667000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.001
133	areas_100x150.pgm	simd	0.04257436	4231421000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.001
134	areas_100x150.pgm	auto	0.14315	1258470000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.001
135	areas_100x150.pgm	seq	0.1689634	945293500.0	35.44289	68.94455	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.01
136	areas_100x150.pgm	simd	0.04707623	3392795000.0	35.44289	68.93184	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.01
137	areas_100x150.pgm	auto	0.139173	1147637000.0	35.44289	68.94455	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.01
138	areas_100x150.pgm	seq	0.1296796	1251315000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.01
139	areas_100x150.pgm	simd	0.03850209	4214577000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.01
140	areas_100x150.pgm	auto	0.1320046	1229275000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.01
141	areas_100x150.pgm	seq	0.1283349	1263374000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.01
142	areas_100x150.pgm	simd	0.0394636	4108469000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.01
143	areas_100x150.pgm	auto	0.122221	1326572000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.01
144	areas_100x150.pgm	seq	0.001592272	1139881000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.1
145	areas_100x150.pgm	simd	0.000513931	3531602000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.1
146	areas_100x150.pgm	auto	0.001589286	1142022000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	0.1
147	areas_100x150.pgm	seq	0.006996659	1288472000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.1
148	areas_100x150.pgm	simd	0.002252374	4002444000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.1
149	areas_100x150.pgm	auto	0.007303533	1234334000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	0.1
150	areas_100x150.pgm	seq	0.02324634	774960700.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.1
151	areas_100x150.pgm	simd	0.005368157	3355900000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.1
152	areas_100x150.pgm	auto	0.01800214	1000714000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	0.1
153	areas_100x150.pgm	seq	0.001841192	985774400.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1.0
154	areas_100x150.pgm	simd	0.000512999	3538019000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1.0
155	areas_100x150.pgm	auto	0.000962752	1885221000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma	100	150	10	1000	1.0
156	areas_100x150.pgm	seq	0.007582865	1188865000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1.0
157	areas_100x150.pgm	simd	0.00235494	3828123000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1.0
158	areas_100x150.pgm	auto	0.007833273	1150860000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma	100	150	50	1000	1.0
159	areas_100x150.pgm	seq	0.0155697	1157055000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1.0
160	areas_100x150.pgm	simd	0.004779672	3769087000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1.0
161	areas_100x150.pgm	auto	0.01551222	1161342000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma	100	150	100	1000	1.0
162	areas_100x150.pgm	seq	0.823642	1101814000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	10	5000	1e-05
163	areas_100x150.pgm	simd	0.2422673	3745862000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	10	5000	1e-05
164	areas_100x150.pgm	auto	0.7979445	1137297000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	10	5000	1e-05
165	areas_100x150.pgm	seq	0.8049234	1119982000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	50	5000	1e-05
166	areas_100x150.pgm	simd	0.2228224	4045822000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	50	5000	1e-05
167	areas_100x150.pgm	auto	0.7165754	1258067000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	50	5000	1e-05
168	areas_100x150.pgm	seq	0.7395841	1217914000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	100	5000	1e-05
169	areas_100x150.pgm	simd	0.2195087	4103482000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma	100	150	100	5000	1e-05
